Age;Gender;Education Level;Job Title;Years of Experience;Salary;Country;Race
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;Australia;Asian
30.0;Male;Bachelor;Data Analyst;5.0;160000.0;China;Chinese
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;Canada;Asian
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;Canada;Black
25.0;Male;Bachelor;Data Analyst;2.0;110000.0;UK;Welsh
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;China;Chinese
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;China;Korean
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;China;Korean
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;UK;White
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;USA;Hispanic
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;Australia;Asian
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;Canada;Black
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;Australia;White
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;China;Korean
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;China;White
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;Australia;White
23.0;Male;Bachelor;Data Analyst;1.0;90000.0;USA;White
25.0;Male;Bachelor;Data Analyst;2.0;110000.0;China;Chinese
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;UK;Welsh
23.0;Male;Bachelor;Data Analyst;1.0;92000.0;Canada;Asian
26.0;Male;Bachelor;Data Analyst;3.0;135000.0;UK;White
24.0;Male;Bachelor;Data Analyst;1.0;95000.0;UK;Asian
25.0;Male;Bachelor;Data Analyst;2.0;115000.0;USA;Asian
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;USA;Asian
26.0;Female;Bachelor;Data Analyst;3.0;130000.0;Australia;Asian
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;Canada;White
30.0;Male;Bachelor;Data Analyst;5.0;160000.0;UK;White
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;China;White
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;USA;Asian
25.0;Male;Bachelor;Data Analyst;2.0;110000.0;Australia;White
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;Canada;Asian
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;Australia;Australian
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;Australia;White
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;Australia;White
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;Canada;Black
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;USA;Asian
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;Australia;Asian
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;Australia;Australian
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;UK;Welsh
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;China;Chinese
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;China;Chinese
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;Canada;White
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;USA;White
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;Canada;Asian
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;China;White
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;Australia;Asian
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;Canada;White
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;Canada;Black
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;Australia;White
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;USA;Asian
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;USA;Hispanic
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;Australia;Australian
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;UK;White
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;UK;Welsh
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;Australia;Australian
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;USA;White
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;China;Chinese
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;USA;Asian
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;Canada;White
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;China;White
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;China;Chinese
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;USA;African American
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;USA;Hispanic
25.0;Male;Bachelor;Data Analyst;3.0;135000.0;Australia;Asian
30.0;Male;Bachelor;Data Analyst;5.0;160000.0;UK;Asian
24.0;Male;Bachelor;Data Analyst;1.0;95000.0;Australia;White
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;USA;African American
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;USA;White
26.0;Female;Bachelor;Data Analyst;3.0;130000.0;Canada;Asian
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;UK;Asian
25.0;Male;Bachelor;Data Analyst;2.0;115000.0;USA;White
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;USA;Asian
30.0;Male;Bachelor;Data Analyst;5.0;160000.0;China;White
24.0;Male;Bachelor;Data Analyst;1.0;92000.0;China;White
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;Australia;Australian
25.0;Male;Bachelor;Data Analyst;2.0;110000.0;USA;Hispanic
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;Australia;Asian
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;China;Korean
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;China;Korean
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;USA;Asian
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;UK;Mixed
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;UK;White
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;USA;Hispanic
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;UK;Welsh
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;Australia;Asian
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;China;White
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;China;Chinese
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;UK;Asian
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;Australia;White
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;UK;Welsh
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;China;White
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;Canada;Black
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;Canada;White
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;Australia;Australian
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;Australia;Asian
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;China;Chinese
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;USA;White
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;UK;Asian
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;UK;Mixed
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;Canada;Asian
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;USA;African American
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;China;White
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;Australia;Asian
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;Australia;White
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;China;Korean
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;Canada;White
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;Canada;White
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;Australia;Asian
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;UK;Welsh
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;Australia;Australian
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;China;Korean
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;China;White
31.0;Male;Bachelor;Data Analyst;9.0;195000.0;UK;Asian
26.0;Male;Bachelor;Data Analyst;3.0;130000.0;Canada;Black
24.0;Male;Bachelor;Data Analyst;1.0;90000.0;Australia;Asian
25.0;Female;Bachelor;Data Analyst;2.0;110000.0;UK;Mixed
32.0;Male;Bachelor;Data Analyst;5.0;135000.0;USA;Hispanic
36.0;Male;Bachelor;Data Analyst;9.0;162000.0;Australia;Asian
33.0;Male;Bachelor;Data Analyst;7.0;142000.0;USA;White
29.0;Female;Master;Data Analyst;6.0;150000.0;USA;Asian
30.0;Male;Bachelor;Data Analyst;5.0;140000.0;Canada;White
24.0;Male;Bachelor;Data Analyst;2.0;100000.0;China;Chinese
26.0;Male;Bachelor;Data Analyst;3.0;120000.0;UK;Asian
31.0;Male;Bachelor;Data Analyst;9.0;190000.0;Canada;White
26.0;Female;Bachelor;Data Analyst;3.0;120000.0;UK;Mixed
24.0;Male;Bachelor;Data Analyst;2.0;95000.0;Canada;Black
25.0;Male;Bachelor;Data Analyst;2.0;100000.0;USA;Asian
26.0;Male;Bachelor;Data Analyst;3.0;120000.0;Australia;White
30.0;Male;Bachelor;Data Analyst;5.0;140000.0;China;White
24.0;Male;Bachelor;Data Analyst;2.0;95000.0;USA;African American
26.0;Male;Bachelor;Data Analyst;3.0;120000.0;USA;White
25.0;Male;Bachelor;Data Analyst;2.0;100000.0;China;White
31.0;Male;Bachelor;Data Analyst;9.0;190000.0;China;White
26.0;Male;Bachelor;Data Analyst;3.0;120000.0;UK;White
24.0;Male;Bachelor;Data Analyst;2.0;95000.0;Canada;Asian
25.0;Female;Bachelor;Data Analyst;2.0;100000.0;USA;White
31.0;Male;Bachelor;Data Analyst;9.0;190000.0;Australia;Asian
26.0;Male;Bachelor;Data Analyst;3.0;120000.0;Australia;White
24.0;Male;Bachelor;Data Analyst;2.0;95000.0;Canada;Asian
25.0;Female;Bachelor;Data Analyst;2.0;100000.0;USA;African American
31.0;Male;Bachelor;Data Analyst;9.0;190000.0;China;Chinese
26.0;Male;Bachelor;Data Analyst;3.0;120000.0;UK;Welsh
24.0;Male;Bachelor;Data Analyst;2.0;95000.0;Australia;White
25.0;Female;Bachelor;Data Analyst;2.0;100000.0;UK;Welsh
31.0;Male;Bachelor;Data Analyst;9.0;190000.0;UK;Asian
26.0;Male;Bachelor;Data Analyst;3.0;120000.0;China;Chinese
24.0;Male;Bachelor;Data Analyst;2.0;95000.0;UK;White
25.0;Female;Bachelor;Data Analyst;2.0;100000.0;USA;White
31.0;Male;Bachelor;Data Analyst;9.0;190000.0;USA;Hispanic
26.0;Male;Bachelor;Data Analyst;3.0;120000.0;Australia;White
24.0;Male;Bachelor;Data Analyst;2.0;95000.0;Canada;Asian
25.0;Female;Bachelor;Data Analyst;2.0;100000.0;China;White
31.0;Male;Bachelor;Data Analyst;9.0;190000.0;USA;White
26.0;Male;Bachelor;Data Analyst;3.0;120000.0;China;Chinese
24.0;Male;Bachelor;Data Analyst;2.0;95000.0;Canada;Black
25.0;Female;Bachelor;Data Analyst;2.0;100000.0;China;Chinese
31.0;Male;Bachelor;Data Analyst;9.0;190000.0;Canada;Black
26.0;Male;Bachelor;Data Analyst;3.0;120000.0;UK;Asian
24.0;Male;Bachelor;Data Analyst;2.0;95000.0;Canada;White
25.0;Female;Bachelor;Data Analyst;2.0;100000.0;Canada;Asian
31.0;Male;Bachelor;Data Analyst;9.0;190000.0;USA;Asian
26.0;Male;Bachelor;Data Analyst;3.0;120000.0;UK;Welsh
24.0;Male;Bachelor;Data Analyst;2.0;95000.0;USA;White
25.0;Female;Bachelor;Data Analyst;2.0;100000.0;Australia;Asian
31.0;Male;Bachelor;Data Analyst;9.0;190000.0;Canada;White
26.0;Male;Bachelor;Data Analyst;3.0;120000.0;UK;White
24.0;Male;Bachelor;Data Analyst;2.0;95000.0;China;White
25.0;Female;Bachelor;Data Analyst;2.0;100000.0;Canada;Asian
31.0;Male;Bachelor;Data Analyst;9.0;190000.0;UK;White
26.0;Male;Bachelor;Data Analyst;3.0;120000.0;UK;Welsh
24.0;Male;Bachelor;Data Analyst;2.0;95000.0;Canada;Asian
25.0;Female;Bachelor;Data Analyst;2.0;100000.0;China;White
27.0;Female;Bachelor;Data Analyst;5.0;120000.0;Canada;White
26.0;Female;Bachelor;Data Analyst;3.0;100000.0;USA;Asian
29.0;Male;Bachelor;Data Analyst;7.0;130000.0;Australia;Australian
26.0;Male;Bachelor;Data Analyst;3.0;110000.0;UK;Asian
29.0;Female;Bachelor;Data Analyst;7.0;130000.0;China;Chinese
25.0;Female;Bachelor;Data Analyst;2.0;90000.0;UK;Asian
29.0;Female;Bachelor;Data Analyst;6.0;120000.0;UK;White
26.0;Female;Bachelor;Data Analyst;3.0;100000.0;Canada;Black
27.0;Female;Bachelor;Data Analyst;5.0;125000.0;USA;Asian
29.0;Male;Bachelor;Data Analyst;7.0;130000.0;Canada;White
26.0;Male;Bachelor;Data Analyst;3.0;110000.0;Australia;Australian
29.0;Female;Bachelor;Data Analyst;7.0;130000.0;USA;Asian
25.0;Female;Bachelor;Data Analyst;2.0;90000.0;USA;Asian
29.0;Female;Bachelor;Data Analyst;6.0;120000.0;Australia;White
26.0;Female;Bachelor;Data Analyst;3.0;100000.0;USA;White
27.0;Female;Bachelor;Data Analyst;5.0;125000.0;Australia;White
29.0;Male;Bachelor;Data Analyst;7.0;130000.0;Australia;Asian
26.0;Male;Bachelor;Data Analyst;3.0;110000.0;Australia;White
29.0;Female;Bachelor;Data Analyst;7.0;130000.0;China;Korean
25.0;Female;Bachelor;Data Analyst;2.0;90000.0;Australia;White
29.0;Female;Bachelor;Data Analyst;6.0;120000.0;Canada;Black
26.0;Female;Bachelor;Data Analyst;3.0;100000.0;UK;Asian
27.0;Female;Bachelor;Data Analyst;5.0;125000.0;China;Korean
29.0;Male;Bachelor;Data Analyst;7.0;130000.0;Australia;Asian
26.0;Male;Bachelor;Data Analyst;3.0;110000.0;Australia;White
29.0;Female;Bachelor;Data Analyst;7.0;130000.0;Canada;Black
25.0;Female;Bachelor;Data Analyst;2.0;90000.0;Canada;Black
29.0;Female;Bachelor;Data Analyst;6.0;120000.0;UK;Asian
26.0;Female;Bachelor;Data Analyst;3.0;100000.0;UK;White
27.0;Female;Bachelor;Data Analyst;5.0;125000.0;USA;Hispanic
29.0;Male;Bachelor;Data Analyst;7.0;130000.0;Canada;White
26.0;Male;Bachelor;Data Analyst;3.0;110000.0;UK;Mixed
29.0;Female;Bachelor;Data Analyst;7.0;130000.0;Australia;Australian
25.0;Female;Bachelor;Data Analyst;2.0;90000.0;UK;White
33.0;Female;Master;Data Analyst;7.0;95000.0;Australia;Australian
33.0;Male;Master;Data Analyst;8.0;100000.0;China;Korean
35.0;Female;Master;Data Analyst;9.0;120000.0;USA;Hispanic
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;China;White
34.0;Male;Master;Data Analyst;8.0;100000.0;Canada;Black
35.0;Female;Master;Data Analyst;9.0;120000.0;USA;White
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;China;Korean
34.0;Male;Master;Data Analyst;8.0;100000.0;China;Chinese
35.0;Female;Master;Data Analyst;9.0;120000.0;Australia;Asian
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;USA;African American
34.0;Male;Master;Data Analyst;8.0;100000.0;Canada;White
35.0;Female;Master;Data Analyst;9.0;120000.0;Canada;Asian
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;Australia;White
34.0;Male;Master;Data Analyst;8.0;100000.0;China;Chinese
35.0;Female;Master;Data Analyst;9.0;120000.0;Canada;Black
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;China;White
34.0;Male;Master;Data Analyst;8.0;100000.0;UK;Asian
35.0;Female;Master;Data Analyst;9.0;120000.0;UK;Mixed
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;Australia;White
34.0;Male;Master;Data Analyst;8.0;100000.0;UK;Asian
35.0;Female;Master;Data Analyst;9.0;120000.0;Australia;Asian
33.0;Male;Master;Data Analyst;8.0;120000.0;Australia;Asian
33.0;Female;Master;Data Analyst;8.0;100000.0;China;White
37.0;Female;Bachelor;Data Analyst;11.0;150000.0;China;White
34.0;Male;Master;Data Analyst;8.0;100000.0;China;Chinese
35.0;Female;Master;Data Analyst;9.0;120000.0;USA;African American
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;UK;White
34.0;Male;Master;Data Analyst;8.0;100000.0;Canada;Black
35.0;Female;Master;Data Analyst;9.0;120000.0;UK;Asian
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;Canada;Asian
34.0;Male;Master;Data Analyst;8.0;100000.0;USA;Hispanic
35.0;Female;Master;Data Analyst;9.0;120000.0;China;Chinese
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;USA;African American
34.0;Male;Master;Data Analyst;8.0;100000.0;USA;White
35.0;Female;Master;Data Analyst;9.0;120000.0;Australia;Asian
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;USA;White
34.0;Male;Master;Data Analyst;8.0;100000.0;China;Chinese
35.0;Female;Master;Data Analyst;9.0;120000.0;China;Korean
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;USA;Asian
34.0;Male;Master;Data Analyst;8.0;100000.0;China;Korean
35.0;Female;Master;Data Analyst;9.0;120000.0;Canada;White
33.0;Female;Master;Data Analyst;6.0;90000.0;USA;African American
34.0;Male;Master;Data Analyst;8.0;100000.0;USA;Hispanic
35.0;Female;Master;Data Analyst;9.0;120000.0;Australia;White
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;UK;White
34.0;Male;Master;Data Analyst;8.0;100000.0;USA;African American
35.0;Female;Master;Data Analyst;9.0;120000.0;Australia;Asian
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;UK;White
34.0;Male;Master;Data Analyst;8.0;100000.0;UK;Mixed
35.0;Female;Master;Data Analyst;9.0;120000.0;USA;Hispanic
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;Canada;White
34.0;Male;Master;Data Analyst;8.0;100000.0;Canada;Asian
35.0;Female;Master;Data Analyst;9.0;120000.0;UK;Asian
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;China;White
34.0;Male;Master;Data Analyst;8.0;100000.0;Australia;Australian
35.0;Female;Master;Data Analyst;9.0;120000.0;USA;Asian
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;Canada;Black
34.0;Male;Master;Data Analyst;8.0;100000.0;Canada;Black
35.0;Female;Master;Data Analyst;9.0;120000.0;Canada;White
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;China;Korean
34.0;Male;Master;Data Analyst;8.0;100000.0;Canada;White
35.0;Female;Master;Data Analyst;9.0;120000.0;Canada;White
35.0;Female;Master;Data Analyst;9.0;120000.0;UK;White
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;UK;Mixed
34.0;Male;Master;Data Analyst;8.0;100000.0;Australia;Asian
35.0;Female;Master;Data Analyst;9.0;120000.0;Australia;White
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;UK;White
34.0;Male;Master;Data Analyst;8.0;100000.0;USA;Asian
35.0;Female;Master;Data Analyst;9.0;120000.0;China;Korean
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;China;White
34.0;Male;Master;Data Analyst;8.0;100000.0;UK;Welsh
35.0;Female;Master;Data Analyst;9.0;120000.0;USA;White
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;Canada;Black
34.0;Male;Master;Data Analyst;8.0;100000.0;Australia;Australian
35.0;Female;Master;Data Analyst;9.0;120000.0;UK;Asian
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;USA;African American
34.0;Male;Master;Data Analyst;8.0;100000.0;USA;African American
35.0;Female;Master;Data Analyst;9.0;120000.0;China;White
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;Australia;Australian
34.0;Male;Master;Data Analyst;8.0;100000.0;China;Korean
35.0;Female;Master;Data Analyst;9.0;120000.0;China;White
37.0;Male;Bachelor;Data Analyst;11.0;160000.0;USA;African American
34.0;Male;Master;Data Analyst;8.0;100000.0;USA;Hispanic
35.0;Female;Master;Data Analyst;9.0;120000.0;USA;White
25.0;Female;Bachelor;Data Entry Clerk;0.0;35000.0;UK;Asian
29.0;Male;Master;Data Scientist;3.0;75000.0;USA;Hispanic
31.0;Male;Master;Data Scientist;6.0;160000.0;Australia;White
30.0;Male;PhD;Data Scientist;5.0;180000.0;China;Korean
33.0;Male;PhD;Data Scientist;8.0;190000.0;UK;Mixed
27.0;Male;PhD;Data Scientist;2.0;115000.0;USA;African American
33.0;Male;PhD;Data Scientist;8.0;190000.0;Canada;Black
30.0;Female;PhD;Data Scientist;5.0;180000.0;China;Korean
33.0;Male;PhD;Data Scientist;8.0;190000.0;Canada;Asian
27.0;Male;PhD;Data Scientist;2.0;115000.0;UK;Asian
33.0;Male;PhD;Data Scientist;8.0;190000.0;UK;White
30.0;Female;PhD;Data Scientist;5.0;180000.0;Canada;Black
33.0;Male;PhD;Data Scientist;8.0;190000.0;Australia;Australian
27.0;Male;PhD;Data Scientist;2.0;115000.0;Australia;Australian
33.0;Male;PhD;Data Scientist;8.0;190000.0;USA;Asian
30.0;Female;PhD;Data Scientist;5.0;180000.0;USA;African American
33.0;Male;PhD;Data Scientist;8.0;190000.0;USA;Asian
27.0;Male;PhD;Data Scientist;2.0;115000.0;China;Korean
33.0;Male;PhD;Data Scientist;8.0;190000.0;UK;Welsh
27.0;Male;PhD;Data Scientist;2.0;115000.0;China;Korean
33.0;Male;PhD;Data Scientist;8.0;190000.0;China;Chinese
30.0;Female;PhD;Data Scientist;5.0;180000.0;USA;Asian
33.0;Male;PhD;Data Scientist;8.0;190000.0;China;Korean
27.0;Male;PhD;Data Scientist;2.0;115000.0;Australia;Asian
33.0;Male;PhD;Data Scientist;8.0;190000.0;UK;Mixed
27.0;Male;PhD;Data Scientist;2.0;115000.0;UK;Welsh
33.0;Male;PhD;Data Scientist;8.0;190000.0;UK;Mixed
27.0;Male;PhD;Data Scientist;2.0;115000.0;UK;Mixed
33.0;Male;PhD;Data Scientist;8.0;190000.0;Canada;Asian
27.0;Male;PhD;Data Scientist;2.0;115000.0;Australia;White
33.0;Male;PhD;Data Scientist;8.0;190000.0;UK;Mixed
27.0;Male;PhD;Data Scientist;2.0;115000.0;UK;Welsh
29.0;Female;Master;Data Scientist;6.0;180000.0;UK;Asian
